ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL
MET_544113,Met Museum,Vessel lid in the form of a turtle,"Vessel lid, turtle-shaped","Travertine (Egyptian alabaster), paste","Predynastic, Naqada II–Early Dynastic Period",Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/1980.310_top.jpg
MET_544114,Met Museum,Cowrie shell bead,"bead, cowrie form",Gold,Middle Kingdom–Early New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/09.180.1200_front.jpg
MET_544115,Met Museum,Pendant imitating a shell,"Pendant, shell",Gold,Middle Kingdom–Early New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/07.227.18_top.jpg
MET_544116,Met Museum,Figure of a Shrew,"Figurine, Shrew",Cupreous metal,Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT225884.jpg
MET_544117,Met Museum,"Ichneumon on a base with small cats, inscribed beneath base with the name of Padineith son of Isekhebi","Amulet, Ichneumon",Cupreous metal,Late Period or Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DT225885.jpg
MET_544118,Met Museum,Cat Statuette intended to contain a mummified cat,"Statuette, cat",Leaded bronze,Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-38628-001.jpg
MET_544119,Met Museum,Crouching Cat Figurine,"Figurine, Cat",Bronze,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT226229.jpg
MET_544120,Met Museum,Cat amulet,"Amulet, Cat",Faience,Late Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/15.43.26_rp.jpg
MET_544121,Met Museum,Cobra Head,"Architectural ornament, cobra head",Faience,New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP311621.jpg
MET_544122,Met Museum,Cobra head,"Furniture ornament, Cobra head",Faience,New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT225890.jpg
MET_544123,Met Museum,Relief fragment with a cobra on the royal head,"Relief, cobra, royal head",Painted indurated limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/eg06.1231.37.jpg
MET_544124,Met Museum,Relief plaque with a swallow,"Sculptor's model/votive, Swallow",Limestone,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP243425.jpg
MET_544125,Met Museum,Model of a procession of offering bearers,"Model, offering, procession","Plastered and painted wood, linen",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP344083.jpg
MET_544126,Met Museum,Model Sporting Boat,"Boat, fishing and fowling, Meketre","Plastered and painted wood, linen, linen twine, copper",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP341852.jpg
MET_544127,Met Museum,Osiride statue of Senwosret I,"Statue, Senwosret I",Limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.1_01.jpg
MET_544128,Met Museum,Anklet of Senebtisi,"Anklet, Senebtisi","Faience, gold",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP303020.jpg
MET_544129,Met Museum,Anklet of Senebtisi,"Anklet, Senebtisi","Faience, gold",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP303020.jpg
MET_544130,Met Museum,Bracelet of Senebtisi,"Bracelet, Senebtisi","Faience, gold",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP303020.jpg
MET_544131,Met Museum,Bracelet of Senebtisi,"Bracelet, Senebtisi","Faience, gold",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP303020.jpg
MET_544132,Met Museum,One of five bowls,Bowl,Bronze or copper alloy,"New Kingdom, Ramesside",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-08_200_12a_EGDP037852.jpg
MET_544133,Met Museum,One of five bowls,Bowl,Bronze or copper alloy,"New Kingdom, Ramesside",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-08_200_12b_EGDP037853.jpg
MET_544134,Met Museum,One of five bowls,Bowl,Bronze or copper alloy,"New Kingdom, Ramesside",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-08_200_12c_EGDP037865.jpg
MET_544135,Met Museum,One of five bowls,Bowl,Bronze or copper alloy,"New Kingdom, Ramesside",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-08_200_12d_EGDP037856.jpg
MET_544136,Met Museum,One of five bowls,Bowl,Bronze or copper alloy,"New Kingdom, Ramesside",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-08_200_12e_EGDP037858.jpg
MET_544137,Met Museum,Relief fragment with the Son of Re name of Amenemhat I,"Relief, Son of Re, name of Amenemhat I",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.11_EGDP011655_flat.jpg
MET_544138,Met Museum,Relief block with the names and titles of Amenemhat I and Senwosret I,"Relief, Amenemhat I and Senwosret I",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.10_gc.jpg
MET_544139,Met Museum,Relief block with the names of Amenemhat I and Senwosret I,"Relief, Amenemhat I and Senwosret I",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP339920.jpg
MET_544140,Met Museum,Relief block from a temple of Amenemhat I,"Relief, temple of Amenemhat I","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.7_EGDP011654.jpg
MET_544141,Met Museum,Lintel depicting Horus offering an <em>ankh</em> sign to the Horus name of King Amenemhat I,"Relief, temple of Amenemhat I","Limestone, paint",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-38975-001.jpg
MET_544143,Met Museum,Canopic jar of Ameny,"Canopic jar, Ameny",Travertine (Egyptian alabaster),Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/4832.jpg
MET_544144,Met Museum,Gold Necklace of the Child Myt,"Necklace, Myt","Gold, twisted linen cord (ancient), modern stringing",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/22.3.320.JPG
MET_544145,Met Museum,Carnelian Necklace of the Child Myt,"Necklace, Myt","Carnelian, twisted linen cord and original string",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/22.3.321.JPG
MET_544146,Met Museum,Two-strand Necklace of the Child Myt,"Necklace, wedjat eyes, Myt","Carnelian, glass, silver, rock crystal",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/22.3.323_EGDP013065.jpg
MET_544147,Met Museum,A Necklace of four strands of beads and amulets,"Necklace, Myt, Mayet, amulets, wadjet-eye, scarab","Turquoise, amethyst, carnelian, Egyptian blue, faience, silver, plant resin",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/22.3.324_EGDP013063.jpg
MET_544148,Met Museum,Fragment of a desert hunt - see 26.3.354-5-related,"Relief, tomb of Khety",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/is23.3.173.jpg
MET_544149,Met Museum,Magic wand,Magic wand,Hippopotamus ivory,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP112632.jpg
MET_544161,Met Museum,Hippopotamus figurine,"Figurine, Hippopotamus",Faience,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT328029.jpg
MET_544162,Met Museum,Seated Mitry with echelonned wig,"Statue, Merti seated, echelonned wig, Mitry","Acacia, gesso, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/26.2.6.JPG
MET_544163,Met Museum,Falcon amulet of Senebtisi,Falcon amulet,Carnelian,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP351753.jpg
MET_544164,Met Museum,Baboon,"Figurine, baboon",Faience,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.35.jpg
MET_544165,Met Museum,Baboon,"Figurine, baboon",Faience,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.33_front.jpg
MET_544166,Met Museum,Shrine with statues of Amenemhat and his wife Neferu,"Shrine, Amenemhat, Neferu","Limestone, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/22.3.68_EGDP018952.jpg
MET_544167,Met Museum,Statuette of Lady Kemtet,"Statuette, Lady Kemtet",Painted wood,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-15_4_1_EGDP025610.jpg
MET_544168,Met Museum,Broad collar of Senebtisi,"Broad collar, Senebtisi, beads","Faience, gold, carnelian, turquoise.
Falcon heads and leaf pendants originally gilded plaster, restored in gilded silver. Eyes originally gilded beads restored in gilded plaster.",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP303025.jpg
MET_544169,Met Museum,"The Chief of Police, Mentuhotep","Statue, seated Mentuhotep with short wig",Granodiorite,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-22_1_200_EGDP033436.jpg
MET_544171,Met Museum,Statue of a Seated Man in a Cloak,"Statue, seated man, cloak",Limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/30.8.73_EGDP022611.jpg
MET_544172,Met Museum,Upper part of a statue of Iqer,"Bust, Iqer",Limestone with traces of color,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-26_7_1393_EGDP026563.jpg
MET_544173,Met Museum,Statuette of a striding man,"Statuette, striding man",Greywacke,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP323874.jpg
MET_544174,Met Museum,Statuette of Khnumhotep Receiving Offerings,"Statuette, Khnumhotep",Diorite,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/29.100.151_01.jpg
MET_544175,Met Museum,Statue of an asymmetrically seated man,"Statue, man seated asymmetrically",Yellow limonite (G.L.Finlay),Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/30.8.76_front.jpg
MET_544176,Met Museum,Statue of the Nurse Sitsnefru,"Statuette, Sitsnefru","Gabbro or diabase, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP330143.jpg
MET_544177,Met Museum,"Head of a King, possibly Amememhat IV","Head, Amenemhat IV (?); 12th-Dyn-King",Limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.2_02.jpg
MET_544179,Met Museum,Head of a King,"Head, king, nemes",Quartzite,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP345407.jpg
MET_544180,Met Museum,Statuette of a Cloaked Man,"Statue, standing man, cloak",Yellow limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP323865.jpg
MET_544181,Met Museum,Statue of the Overseer of Stonemasons Senbebu and Family,"Statue, Hetepsebek, Senbebu, two women",Sandstone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP306149.jpg
MET_544182,Met Museum,Statue of the Vizier Iuy,"Statue, Vizier Iuy",Wood,Second Intermediate Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/23.3.37_EGDP012879.jpg
MET_544183,Met Museum,A Royal Woman,"Statue, royal woman, upper half",Gabbro,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/08.202.7_04.jpg
MET_544184,Met Museum,Face of Senwosret III,"Head, Senwosret III; 12th-Dyn-King",Red quartzite,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP323868.jpg
MET_544185,Met Museum,Seated Statue of King Senwosret I,"Statue, Senwosret I, seated",Greywacke,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/25.6 front.jpg
MET_544186,Met Museum,Senwosret III as a Sphinx,"Sphinx, Senwosret III; 12th-Dyn-King",Gneiss,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP247658.jpg
MET_544189,Met Museum,Osiride statue of Senwosret I,"Statue, Senwosret I",Limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/09.180.529_02.jpg
MET_544192,Met Museum,Part of Name Panel of Senwosret I – see 34.1.207,"Relief, name of Senwosret I",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/image-number-only.jpg
MET_544193,Met Museum,Relief showing procession of offering bearers,"Relief, Senwosret I, offering bearers","Limestone, paint",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP322058.jpg
MET_544194,Met Museum,Offering table from the mortuary temple of Amenemhat I,"Offering table, Amenemhat I",Granite,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/09.180.526_EGDP011782.jpg
MET_544196,Met Museum,Relief with the prince Senwosretankh,"Relief, Amenemhat I","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/09.180.125_EGDP011656.jpg
MET_544197,Met Museum,Relief fragment from the mortuary temple of Amenemhat I,"Relief, Amenemhat I","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/117724.jpg
MET_544198,Met Museum,Relief block from the tomb of Sebeknakht,"Relief, tomb of Sebeknakht","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP158049.jpg
MET_544201,Met Museum,Stela of King Intef II Wahankh,"Stela, Intef II Wahankh",Limestone,First Intermediate Period,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-13_182_3_EGDP026346.jpg
MET_544202,Met Museum,Statuette of Merer,"Statuette, Merer","Wood, paint
Gesso",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.57_0002_1.jpg
MET_544203,Met Museum,Statuette of Merer,"Statuette, Merer","Wood, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.58_0018.jpg
MET_544204,Met Museum,Statuette of Merer,"Statuette, Merer","Wood, paint
Gesso",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.59_rgb.jpg
MET_544205,Met Museum,Statuette of Merer,"Statuette, Merer","Wood, paint
Gesso",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.60_0021.jpg
MET_544206,Met Museum,"Lintel depicting King Amenemhat I flanked by Nekhbet, Horus, Anubis, and Wadjet","Relief, lintel, Amenemhat I; Dendur-decoded","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP322051.jpg
MET_544207,Met Museum,Sarcophagus of the Hathor Priestess Henhenet,"Sarcophagus, Henhenet","Limestone, sandstone, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/07.230.1a-b_EGDP011903.jpg
MET_544208,Met Museum,Part of the shrine of Queen Henhenet,"Relief block, Shrine, Henhenet","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/07.230.1.jpg
MET_544210,Met Museum,Estate Figure,"Statue, standing woman, offering; Dendur-decoded","Wood, gesso, paint",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP249003.jpg
MET_544211,Met Museum,Model Paddling Boat,"Boat, funerary, Meketre","Wood, paint, plaster, linen twine, linen fabric",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP354724.jpg
MET_544212,Met Museum,Kitchen Tender being Rowed,"Boat, kitchen, Meketre;","Wood, paint, plaster, linen twine and cloth",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/20.3.3_EGDP011936.jpg
MET_544213,Met Museum,Travelling Boat being Rowed,"Boat, traveling, Meketre","Wood, paint, plaster, linen twine and cloth",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/20.3.2_EGDP011941.jpg
MET_544214,Met Museum,Travelling Boat being Rowed,"Travelling boat, Meketre, music, harp;","Wood, paint, gesso, linen twine and linen fabric",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP249000.jpg
MET_544215,Met Museum,Relief block with the names of Amenemhat I and Senwosret I,"Relief, Amenemhat I and Senwosret I",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP339919.jpg
MET_544216,Met Museum,Paddle Doll,Paddle doll,"Wood, mud, linen string, paint",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP354723.jpg
MET_544217,Met Museum,Statuette,"Statuette, Nubian girl","Wood, paint",Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-26_3_232_EGDP030908.jpg
MET_544218,Met Museum,Figure of a Woman of Nubian Descent,"Statuette, Nubian woman","Wood, paint",Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP303012.jpg
MET_544220,Met Museum,Female Figure,"Statuette, female","Faience, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.18_front.jpg
MET_544222,Met Museum,Female figure,"Statuette, female nude",Conifer (Cedar),Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.1416_01.jpg
MET_544223,Met Museum,Female figure,"Statuette, female","Limestone, paint",Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP157554.jpg
MET_544224,Met Museum,Female figure,"Statuette, female nude",Limestone,Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/30.8.198_EGDP019685.jpg
MET_544225,Met Museum,Group of two women and a child,"Statuette group, two women, child","Limestone, paint",Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT327377.jpg
MET_544226,Met Museum,Statuette of lion holding a Nubian captive,"Statuette, lion, Nubian",Wood,Late Middle Kingdom or Second Intermediate Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP303604.jpg
MET_544227,Met Museum,"Hippopotamus (""William"")","Figurine, Hippopotamus (""William""); Dendur-decoded",Faience,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP248993.jpg
MET_544228,Met Museum,Scarab of the Storehouse Overseer Wah,"Scarab, bracelet, Wah","Silver, electrum, glazed steatite, linen cord",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP307899.jpg
MET_544229,Met Museum,Diadem of Senebtisi,"Diadem, Senebtisi",Gold,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP354260.jpg
MET_544230,Met Museum,Rosettes of Senebtisi,"Ornament, hair, rosette, Senebtisi",Gold,Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP354262.jpg
MET_544231,Met Museum,Clasp from the tomb of Senebtisi,"Clasp, Senebtisi",Gold,Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP303015.jpg
